ic001,am001,ald001,ptsa,yield
0.24,0.3,0.24,0.05563636363636363,-0.0002487553771427551
0.21,0.24,0.12,0.05563636363636363,-0.00014242510744722305
0.15,0.12,0.12,0.05563636363636363,0.0023788345507889624
0.24,0.21,0.12,0.05563636363636363,-0.0003377243329677973
0.3,0.21,0.12,0.05563636363636363,-1.0792976945296232e-05
0.12,0.18,0.12,0.05563636363636363,-0.0003658880802332156
0.15,0.12,0.18,0.05563636363636363,0.005943922166006642
0.24,0.18,0.12,0.05563636363636363,-0.0009980348811597902
0.24,0.12,0.21,0.05563636363636363,0.017901236801534257
0.3,0.18,0.15,0.05563636363636363,0.0008968301169896271
0.12,0.18,0.24,0.05563636363636363,0.003748877053303649
0.3,0.18,0.18,0.05563636363636363,0.002559307545306173
0.3,0.24,0.27,0.05563636363636363,0.0010798547181063466
0.24,0.12,0.15,0.05563636363636363,0.00580887148358105
0.24,0.12,0.18,0.05563636363636363,0.010863934970374536
0.12,0.12,0.12,0.05563636363636363,0.002320499517668381
0.18,0.3,0.3,0.05563636363636363,0.0013291155244658439
0.15,0.21,0.12,0.05563636363636363,-0.0003374524814754227
0.27,0.21,0.12,0.05563636363636363,-5.123426715423912e-05
0.18,0.24,0.24,0.05563636363636363,0.0017577678493177365
0.15,0.12,0.3,0.05563636363636363,0.015066498292590713
0.21,0.12,0.21,0.05563636363636363,0.007725044660995597
0.12,0.24,0.18,0.05563636363636363,-0.0004955550351042968
0.12,0.21,0.12,0.05563636363636363,9.60157275984782e-05
0.27,0.12,0.27,0.05563636363636363,0.03727693156214242
0.18,0.3,0.18,0.05563636363636363,-0.00034666202401938524
0.27,0.12,0.12,0.05563636363636363,0.0039791982189367045
0.3,0.27,0.21,0.05563636363636363,-9.270290641318753e-05
0.18,0.24,0.3,0.05563636363636363,0.003156055912510752
0.3,0.12,0.15,0.05563636363636363,0.010789718144682835
0.21,0.18,0.12,0.05563636363636363,0.001793331961279566
0.15,0.12,0.24,0.05844514106583072,0.009291961480873934
0.24,0.21,0.12,0.05844514106583072,-0.0004201407378469346
0.18,0.15,0.12,0.05844514106583072,-0.000554923954160754
0.12,0.18,0.18,0.05844514106583072,0.0018460603988857687
0.3,0.18,0.24,0.05844514106583072,0.007111851222285199
0.18,0.24,0.24,0.05844514106583072,0.001965780023542936
0.12,0.3,0.3,0.05844514106583072,-0.00029439800898474353
0.27,0.12,0.3,0.05844514106583072,0.01636844123621361
0.3,0.21,0.12,0.05844514106583072,-1.8463839816198398e-05
0.21,0.12,0.15,0.05844514106583072,0.009210571615642043
0.12,0.12,0.15,0.05844514106583072,0.002322921247945916
0.12,0.24,0.3,0.05844514106583072,0.0044017117620184796
0.18,0.12,0.24,0.05844514106583072,0.010679054096840024
0.24,0.3,0.24,0.05844514106583072,-0.00027927667446135765
0.27,0.12,0.15,0.05844514106583072,0.00831158537558711
0.3,0.12,0.27,0.05844514106583072,0.034108451621607826
0.3,0.24,0.15,0.05844514106583072,0.00013771683583341417
0.3,0.15,0.3,0.05844514106583072,0.023086018306784542
0.18,0.3,0.24,0.05844514106583072,-0.00038701958639249896
0.12,0.3,0.18,0.05844514106583072,-8.388399256717737e-06
0.21,0.12,0.18,0.05844514106583072,0.007839403840490526
0.24,0.18,0.12,0.05844514106583072,-0.0009284544217137675
0.24,0.18,0.18,0.05844514106583072,0.0025760222370299693
0.18,0.12,0.15,0.05844514106583072,0.005509573945731745
0.12,0.24,0.24,0.05844514106583072,9.959319438169251e-05
0.27,0.12,0.21,0.05844514106583072,0.018602269025511285
0.21,0.12,0.12,0.05844514106583072,0.00476901898221408
0.27,0.18,0.12,0.05844514106583072,-0.000920688524036034
0.27,0.21,0.12,0.05844514106583072,-0.00011846743517715545
0.3,0.21,0.3,0.05844514106583072,0.006039621936802272
0.3,0.15,0.18,0.05844514106583072,0.008111583502745354
0.3,0.18,0.3,0.0612539184952978,0.013355896361684577
0.3,0.3,0.12,0.0612539184952978,-7.807502283316405e-06
0.15,0.12,0.18,0.0612539184952978,0.007910315419530745
0.3,0.12,0.18,0.0612539184952978,0.02710800391053056
0.3,0.12,0.15,0.0612539184952978,0.014745367730160731
0.12,0.12,0.24,0.0612539184952978,0.00845924444668503
0.3,0.21,0.15,0.0612539184952978,-0.0007427318842371409
0.27,0.24,0.12,0.0612539184952978,0.0004767461908832543
0.24,0.12,0.27,0.0612539184952978,0.02338443433638794
0.21,0.12,0.12,0.0612539184952978,0.005517921677042799
0.3,0.24,0.3,0.0612539184952978,0.003961737449014123
0.3,0.18,0.15,0.0612539184952978,0.0018374849886813233
0.24,0.3,0.12,0.0612539184952978,-0.0001391693403651594
