ic001,ald001,am001,ptsa,IIO029A,yield,reaction_plate_id,diluted_plate_id,vial_id,is_outlier,v3_model_yield
0.12,0.18,0.18,0.2900689655172414,0.0002740393041079,0.002283660867566,40,36,10,0,1.4455814557937142e-07
0.12,0.18,0.3,0.2900689655172414,0.0007963950533354,0.0066366254444618,40,36,11,0,0.04773534100059497
0.3,0.12,0.21,0.0219310344827586,-1.5439607304462662e-11,0.0,40,36,12,0,4.2288600736242136e-05
0.15,0.12,0.21,0.0219310344827586,1.125868812966522e-09,9.382240108054352e-09,40,36,13,0,2.193022423098604e-05
0.3,0.12,0.27,0.0815172413793103,4.323893285015745e-05,0.0003603244404179,40,36,14,0,8.305155130670167e-05
0.24,0.24,0.18,0.2900689655172414,0.0008175082763677,0.0045417126464874,40,36,15,0,0.011532679912700215
0.3,0.24,0.24,0.1907586206896552,0.0058481037709053,0.024367099045439,40,36,16,0,0.06341729698113523
0.24,0.12,0.24,0.1510344827586207,0.0033342761398367,0.0277856344986393,40,36,17,0,0.003392473751504052
0.18,0.12,0.21,0.2900689655172414,0.0004868001704979,0.0040566680874831,40,36,18,0,2.7140689580905583e-07
0.3,0.15,0.12,0.1311724137931034,0.0050014005976003,0.041678338313336,40,36,19,0,0.09287669522639143
0.24,0.24,0.12,0.1510344827586207,0.0024384097547333,0.0203200812894443,40,36,20,0,0.08297097519930895
0.3,0.21,0.24,0.1212413793103448,0.0043656647121163,0.0207888795815065,40,36,21,0,0.0045331818432646515
0.15,0.12,0.12,0.1113103448275862,0.0010559054286635,0.0087992119055298,40,36,22,0,0.04829119174793707
0.24,0.12,0.24,0.2801379310344828,0.0012288955211002,0.0102407960091687,40,36,23,0,0.033138206660268135
0.3,0.27,0.3,0.2702068965517241,0.0036584843490155,0.0833627270645434,40,36,24,0,0.07794352747707188
0.3,0.3,0.24,0.1708965517241379,0.0097572497568873,0.0406552073203641,40,36,25,0,0.06023807323316697
0.3,0.18,0.15,0.0219310344827586,0.000184254576775,0.0012283638451669,40,36,26,0,0.000790172362137451
0.24,0.24,0.3,0.2304827586206896,0.0035844078551656,0.0149350327298568,40,36,27,0,0.03761300487738247
0.12,0.24,0.12,0.1510344827586207,0.0009664346600422,0.0080536221670184,40,36,28,0,0.021119618024073427
0.21,0.18,0.12,0.2503448275862068,0.0006036182674381,0.005030152228651,40,36,29,0,2.53965681580364e-07
0.12,0.12,0.27,0.2702068965517241,0.0006968528723509,0.0058071072695913,40,36,30,0,0.0337950082129723
0.12,0.12,0.15,0.1510344827586207,0.000914095274834,0.0076174606236168,40,36,31,0,0.03165302335638153
0.21,0.21,0.12,0.2304827586206896,0.0007134975497842,0.0059458129148686,40,36,32,0,0.0019069521395960768
0.27,0.21,0.12,0.2900689655172414,0.0005446445851639,0.0045387048763661,40,36,33,0,3.0245493905528016e-07
0.15,0.21,0.12,0.1708965517241379,0.0006718132813277,0.0055984440110645,40,36,34,0,0.01821257796658947
0.3,0.12,0.15,0.2503448275862068,0.0011274487519952,0.0093954062666268,40,36,35,0,4.399039991955486e-07
0.3,0.3,0.27,0.2801379310344828,0.0025986160495647,0.0802785536793089,40,36,36,0,0.07182563676524925
0.3,0.12,0.24,0.0219310344827586,1.4452437197762404e-11,1.2043697664802002e-10,40,36,37,0,2.9326813226835326e-05
0.15,0.24,0.12,0.2106206896551724,0.0007513353943029,0.0062611282858578,40,36,38,0,0.0016190924508126831
0.3,0.12,0.27,0.1311724137931034,0.0018512960814017,0.0154274673450146,40,36,39,0,0.0003050001497588809
0.3,0.3,0.21,0.1113103448275862,0.0080068338596968,0.0381277802842709,40,36,40,0,0.025983692329167724
0.3,0.3,0.27,0.2702068965517241,0.0029635222670663,0.0947976757278118,40,36,41,0,0.07749725138455717
0.3,0.15,0.24,0.1708965517241379,0.0062107328398238,0.0414048855988256,40,36,42,0,0.02830263942662753
0.21,0.12,0.27,0.1907586206896552,0.0023245763431666,0.0193714695263883,40,36,43,0,0.00652228590926871
0.21,0.15,0.12,0.0219310344827586,0.000165366868082,0.001378057234017,40,36,44,0,0.0009088539475959784
0.18,0.27,0.12,0.0815172413793103,0.0030634619546118,0.0255288496217658,40,36,45,0,0.05389580809217126
0.27,0.12,0.24,0.0914482758620689,0.0007151789799638,0.0059598248330318,40,36,46,0,0.0001805827948894202
0.3,0.12,0.15,0.061655172413793,0.0011600750115212,0.0096672917626774,40,36,47,0,0.0019535238026635064
0.3,0.27,0.18,0.2106206896551724,0.0041025478272598,0.076181859651131,40,36,48,0,0.08497400666577301
0.18,0.3,0.18,0.061655172413793,0.0013537907566995,0.0075210597594418,40,36,49,0,0.0037393384668296214
0.27,0.12,0.27,0.2602758620689655,0.0017059510143742,0.1016039726526843,40,36,50,0,0.09937449603041465
0.3,0.27,0.15,0.061655172413793,0.0025311837602522,0.0168745584016819,40,36,51,0,0.014977504057170242
0.12,0.3,0.3,0.2503448275862068,0.001662855387816,0.0138571282318004,40,36,52,0,0.029543267351210305
0.3,0.21,0.18,0.0815172413793103,0.003355641508765,0.0186424528264722,40,36,53,0,0.006539551542537037
0.27,0.12,0.12,0.1113103448275862,0.0089560370440547,0.0746336420337894,53,47,0,0,0.08828354108350607
0.3,0.3,0.21,0.2602758620689655,0.0156187601925139,0.0743750485357806,53,47,1,0,0.06676865623923689
0.3,0.21,0.18,0.061655172413793,0.0009195485497334,0.0051086030540749,53,47,2,0,0.0029879525602573057
0.12,0.18,0.24,0.0815172413793103,4.1423129201604355e-10,3.451927433467029e-09,53,47,3,0,0.0005527554981912216
0.3,0.3,0.15,0.0715862068965517,0.0056186742322737,0.0374578282151584,53,47,4,0,0.02554030990017094
0.27,0.27,0.12,0.1708965517241379,0.0113514643811457,0.0945955365095479,53,47,5,0,0.08737315077226729
0.24,0.12,0.27,0.0417931034482758,4.1832754395771737e-11,3.4860628663143115e-10,53,47,6,0,3.07383613571215e-05
0.15,0.21,0.12,0.0914482758620689,0.0043202538676338,0.0360021155636152,53,47,7,0,0.04730756983930792
0.27,0.12,0.12,0.1510344827586207,0.0089099841823456,0.0742498681862134,53,47,8,0,0.0489585513488886
0.3,0.3,0.12,0.2900689655172414,0.0039950147055343,0.0332917892127863,53,47,9,0,0.010516155750676302
0.27,0.12,0.24,0.2801379310344828,0.0070003180534563,0.0583359837788027,53,47,10,0,0.04044930680471243
0.18,0.24,0.3,0.2702068965517241,0.0085206153912132,0.0473367521734068,53,47,11,0,0.054989538917095356
0.24,0.3,0.12,0.1907586206896552,0.006476233650645,0.0539686137553758,53,47,12,0,0.05937749352998906
0.3,0.12,0.15,0.0219310344827586,1.9559608426414297e-12,1.6299673688678586e-11,53,47,13,0,0.00017281078276038694
0.18,0.12,0.21,0.2503448275862068,0.0054278003504747,0.0452316695872899,53,47,14,0,0.01746225042614278
0.18,0.12,0.15,0.1013793103448275,0.0017996874236341,0.014997395196951,53,47,15,0,0.013504179682182722
0.3,0.18,0.24,0.1212413793103448,0.0019281230820298,0.0107117949001658,53,47,16,0,0.0033291763059459835
0.15,0.12,0.24,0.1013793103448275,6.471542455958914e-12,5.392952046632429e-11,53,47,17,0,0.000149741181757959
0.24,0.12,0.3,0.061655172413793,1.0077608708918281e-08,8.3980072574319e-08,53,47,18,0,3.3311219720782814e-05
0.3,0.27,0.21,0.1013793103448275,0.004455641173975,0.0212173389236904,53,47,19,0,0.012806360745137378
0.12,0.24,0.12,0.3,0.0012832386913676,0.0106936557613969,53,47,20,0,1.0995814452788232e-07
0.18,0.21,0.12,0.2106206896551724,0.0041837038030696,0.0348641983589134,53,47,21,0,0.005156683443418134
0.3,0.12,0.3,0.2503448275862068,0.0066407945095848,0.0553399542465405,53,47,22,0,0.056626146158148226
0.12,0.3,0.24,0.1907586206896552,0.0075887746070505,0.0632397883920876,53,47,23,0,0.030179573172207885
0.24,0.12,0.27,0.1510344827586207,2.03529994604903e-10,1.696083288374192e-09,53,47,24,0,0.0007009758426936237
0.3,0.24,0.15,0.2503448275862068,0.008831637727193,0.0588775848479534,53,47,25,0,0.03888942683442995
0.3,0.21,0.12,0.061655172413793,0.0037219799584455,0.0310164996537126,53,47,26,0,0.03293521189161981
0.12,0.27,0.12,0.2801379310344828,0.0018169527292941,0.0151412727441175,53,47,27,0,9.797718587448362e-08
0.18,0.12,0.3,0.2702068965517241,0.0053117423897776,0.0442645199148133,53,47,28,0,0.051958422612847256
0.3,0.27,0.3,0.0417931034482758,-3.260582336011457e-12,0.0,53,47,29,0,0.00021036032847625099
0.24,0.12,0.18,0.2602758620689655,0.0063738471001753,0.053115392501461,53,47,30,0,0.0007896906606683026
0.12,0.24,0.3,0.1708965517241379,0.0016460493705043,0.013717078087536,53,47,31,0,0.0049291631253392
0.24,0.24,0.24,0.2304827586206896,0.0173966883744392,0.0724862015601636,53,47,32,0,0.06619244416145482
0.12,0.21,0.12,0.3,0.0015680726615432,0.013067272179527,53,47,33,0,1.648008199151014e-07
0.24,0.3,0.18,0.0219310344827586,0.0004993692063209,0.0027742733684498,53,47,34,0,0.0011757237682103652
0.18,0.3,0.3,0.2801379310344828,0.0153016319334475,0.0850090662969306,53,47,35,0,0.06229139622866847
0.12,0.24,0.18,0.2602758620689655,0.0033689983102731,0.0280749859189427,53,47,36,0,0.00012861859948838737
0.3,0.12,0.18,0.2801379310344828,0.0067785990149247,0.0564883251243728,53,47,37,0,4.425194500688198e-07
0.18,0.27,0.12,0.1510344827586207,0.0088025619437931,0.0736845474810806,53,47,38,0,0.0547296501443313
0.12,0.18,0.12,0.1907586206896552,0.0033196969394983,0.0276641411624861,53,47,39,0,1.4729454451996524e-07
0.24,0.12,0.12,0.061655172413793,0.0009955409323479,0.0082961744362328,53,47,40,0,0.005598034095288827
0.3,0.27,0.3,0.1212413793103448,0.0022649137852001,0.0083885695748153,53,47,41,0,0.0022230307398066213
0.3,0.24,0.15,0.1311724137931034,0.0176068527158522,0.1173790181056814,53,47,42,0,0.12153155582171274
0.27,0.3,0.12,0.1907586206896552,0.010399308991031,0.0866609082585919,53,47,43,0,0.07612407845371287
0.18,0.12,0.15,0.2106206896551724,0.0043162352138071,0.035968626781726,53,47,44,0,0.004060824740142272
0.15,0.24,0.12,0.1013793103448275,0.0052386484987565,0.0436554041563046,53,47,45,0,0.06046268577272324
0.27,0.12,0.3,0.0815172413793103,4.148458797708017e-08,3.4570489980900145e-07,53,47,46,0,5.081035081515725e-05
0.12,0.12,0.15,0.2503448275862068,0.0022270784078172,0.0185589867318103,53,47,47,0,1.69153279017676e-07
0.3,0.21,0.15,0.2900689655172414,0.004974976300421,0.0331665086694738,53,47,48,0,0.0030002766427869856
0.24,0.15,0.12,0.2702068965517241,0.0028219866073886,0.023516555061572,53,47,49,0,3.077420288359168e-07
0.15,0.24,0.12,0.2900689655172414,0.00229720032047,0.0191433360039171,53,47,50,0,1.4036118122853475e-07
0.15,0.12,0.27,0.1510344827586207,4.769518390654587e-10,3.974598658878823e-09,53,47,51,0,0.00046912422758568165
0.3,0.15,0.3,0.2900689655172414,0.0182826401992309,0.1218842679948732,53,47,52,0,0.10280675814367687
0.15,0.24,0.12,0.2801379310344828,0.0022755821203789,0.0189631843364916,53,47,53,0,1.5035319780814203e-07
0.18,0.18,0.24,0.3,0.0052245089088837,0.0290250494937984,54,48,2,0,0.012018722085946783
0.24,0.3,0.12,0.1113103448275862,0.0152241998238775,0.1268683318656464,54,48,3,0,0.11718058174811591
0.18,0.24,0.18,0.1212413793103448,0.0050037353947071,0.0277985299705953,54,48,4,0,0.027942240968354962
0.18,0.12,0.24,0.1212413793103448,4.6915545538358086e-05,0.0003909628794863,54,48,5,0,0.0005013727190447998
0.18,0.3,0.3,0.2602758620689655,0.0145745198822303,0.0760729238624218,54,48,6,0,0.05319215210682772
0.24,0.18,0.3,0.2702068965517241,0.0143458803141192,0.0796993350784403,54,48,7,0,0.06909491592286857
0.18,0.24,0.12,0.1708965517241379,0.0077924886503826,0.064937405419855,54,48,8,0,0.03511683917955803
0.24,0.12,0.15,0.2602758620689655,0.0028094408504199,0.0234120070868329,54,48,9,0,3.471484526245334e-07
0.21,0.12,0.12,0.2503448275862068,0.0025931281130008,0.0216094009416735,54,48,10,0,2.8968048626704376e-07
0.18,0.3,0.12,0.061655172413793,0.0028564970012525,0.0238041416771049,54,48,11,0,0.023636997701145655
0.3,0.18,0.12,0.2106206896551724,0.0089791765013293,0.0748264708444116,54,48,12,0,0.03306382268514753
0.18,0.21,0.12,0.1510344827586207,0.0070890461447719,0.0590753845397658,54,48,13,0,0.04648614865350019
0.21,0.3,0.12,0.1708965517241379,0.0095992474979571,0.0799937291496427,54,48,14,0,0.058809358778544145
0.3,0.18,0.15,0.2900689655172414,0.0059377779724419,0.0395851864829466,54,48,15,0,3.0270599004015243e-07
0.27,0.12,0.21,0.2106206896551724,0.0110156160384938,0.0917968003207823,54,48,16,0,0.08276609753970579
0.24,0.12,0.24,0.2304827586206896,0.0115967078897057,0.0966392324142143,54,48,17,0,0.08845107906796298
0.21,0.12,0.21,0.3,0.0039091388932036,0.0325761574433637,54,48,18,0,3.144523938341209e-07
0.27,0.12,0.18,0.1212413793103448,0.0027014188152015,0.0225118234600132,54,48,19,0,0.01582252708388563
0.3,0.21,0.3,0.0715862068965517,1.2370936386689043e-09,5.8909220888995435e-09,54,48,20,0,0.00017848101610447683
0.3,0.27,0.21,0.061655172413793,0.0020155964196188,0.0095980781886611,54,48,21,0,0.0027502426045302245
0.18,0.18,0.3,0.0219310344827586,7.019024820670355e-08,3.899458233705754e-07,54,48,22,0,1.5241768618627502e-05
0.3,0.24,0.12,0.2900689655172414,0.0053498030771521,0.0445816923096013,54,48,23,0,3.576624446910746e-07
0.18,0.24,0.12,0.2900689655172414,0.0022056121774162,0.0183801014784688,54,48,24,0,1.7252182266527215e-07
0.12,0.3,0.18,0.061655172413793,0.0013155371563139,0.0109628096359492,54,48,25,0,0.0034029786008545264
0.21,0.21,0.12,0.0219310344827586,0.0004865632252151,0.0040546935434592,54,48,26,0,0.002026152044586863
0.21,0.12,0.12,0.2702068965517241,0.0021792626408018,0.0181605220066819,54,48,27,0,2.868120574545483e-07
0.24,0.12,0.15,0.2106206896551724,0.0060265345005683,0.0502211208380691,54,48,28,0,0.016216730423973265
0.27,0.12,0.15,0.061655172413793,0.0004865119755022,0.0040542664625184,54,48,29,0,0.0017985559251191127
0.24,0.18,0.24,0.1907586206896552,0.0090976105762795,0.0505422809793305,54,48,30,0,0.046865985572616994
0.18,0.15,0.12,0.2602758620689655,0.0022023012624062,0.0183525105200521,54,48,31,0,2.3825537278130654e-07
0.3,0.3,0.27,0.0417931034482758,0.0003559568973618,0.0013183588791181,54,48,32,0,0.0006217328144633617
0.3,0.18,0.3,0.1013793103448275,1.361973309738172e-10,7.566518387434288e-10,54,48,33,0,0.0002347107061583077
0.12,0.12,0.15,0.2304827586206896,0.0022231501762752,0.0185262514689606,54,48,34,0,1.7448727587744456e-07
0.18,0.24,0.24,0.0219310344827586,4.993108800628609e-09,2.7739493336825612e-08,54,48,35,0,0.0001676345895702098
0.3,0.27,0.27,0.0815172413793103,0.0016539976368728,0.0061259171736029,54,48,36,0,0.0013775217741775491
0.3,0.27,0.21,0.0914482758620689,0.0044786197059404,0.0213267605044783,54,48,37,0,0.007427032251979843
0.18,0.12,0.18,0.1212413793103448,0.0012521070924945,0.010434225770788,54,48,38,0,0.008823237229319977
0.3,0.3,0.24,0.2602758620689655,0.0173805719032846,0.0724190495970192,54,48,39,0,0.07481940582604997
0.21,0.12,0.3,0.1708965517241379,7.012098271550061e-10,5.843415226291719e-09,54,48,40,0,0.00036065666160513043
0.3,0.18,0.3,0.2602758620689655,0.0163871661238196,0.091039811798998,54,48,41,0,0.07782068691901058
0.3,0.12,0.12,0.061655172413793,0.0015407336763709,0.0128394473030913,54,48,42,0,0.0071798411272001005
0.18,0.18,0.3,0.2900689655172414,0.0102765926271484,0.0570921812619358,54,48,43,0,0.05619942377198823
0.18,0.18,0.12,0.1907586206896552,0.0051425928663332,0.042854940552777,54,48,44,0,0.011304309440482491
0.24,0.24,0.3,0.1311724137931034,0.0019964867038731,0.0083186945994715,54,48,45,0,0.0018248942992905182
0.18,0.12,0.24,0.2801379310344828,0.0040319006345126,0.0335991719542721,54,48,46,0,0.017547838413898054
0.18,0.3,0.24,0.1212413793103448,0.0042430614200993,0.0235725634449962,54,48,47,0,0.007125704094224857
0.18,0.21,0.12,0.1212413793103448,0.0071947996898322,0.0599566640819352,54,48,48,0,0.07380281050271527
0.12,0.12,0.12,0.0715862068965517,0.000699878550778,0.0058323212564833,54,48,49,0,0.004741272296468896
0.3,0.12,0.12,0.1311724137931034,0.0108304974237485,0.0902541451979043,54,48,50,0,0.07571347132059277
0.3,0.15,0.18,0.1013793103448275,0.0034307368412314,0.022871578941543,54,48,51,0,0.007034336073525382
0.24,0.21,0.12,0.0219310344827586,0.0003594750386199,0.002995625321833,54,48,52,0,0.002370734304158896
0.18,0.18,0.3,0.1708965517241379,0.0011559742107059,0.0064220789483663,54,48,53,0,0.0022603573168524503
0.3,0.18,0.18,0.1311724137931034,0.0112355907238126,0.0624199484656256,55,36,0,0,0.0535030585823377
0.27,0.24,0.12,0.0219310344827586,0.0005740250084662,0.0047835417372191,55,36,1,0,0.0037834671221259842
0.18,0.12,0.3,0.1113103448275862,8.765947673277149e-06,7.304956394397625e-05,55,36,2,0,5.49388192072496e-05
0.3,0.21,0.27,0.1907586206896552,0.0094474813289411,0.0449880063282913,55,36,3,0,0.035758276653789896
0.3,0.27,0.24,0.2900689655172414,0.010007704308258,0.041698767951075,55,36,4,0,0.05409201028020929
0.12,0.12,0.3,0.1907586206896552,0.0003543995100724,0.0029533292506039,55,36,5,0,0.0008341086235814488
0.12,0.3,0.3,0.1013793103448275,0.0006739006302474,0.0056158385853955,55,36,6,0,0.0018360762831326166
0.24,0.18,0.3,0.3,0.0083022950667504,0.046123861481947,55,36,7,0,0.06846637062209256
0.24,0.18,0.18,0.2106206896551724,0.0076356291354712,0.0424201618637293,55,36,8,0,0.04468999566595892
0.12,0.24,0.12,0.0715862068965517,0.0015335052641201,0.0127792105343342,55,36,9,0,0.018588504572566864
0.3,0.21,0.12,0.2702068965517241,0.0027793387978176,0.0231611566484806,55,36,10,0,3.5275319906852723e-07
0.3,0.18,0.27,0.1311724137931034,0.0015057373269661,0.0083652073720339,55,36,11,0,0.0020659418022314076
0.12,0.18,0.18,0.1708965517241379,0.0047946924264131,0.0399557702201097,55,36,12,0,0.046303766970920875
0.18,0.3,0.3,0.061655172413793,0.0002556355009859,0.0014201972276997,55,36,13,0,0.0006800706417731977
0.24,0.12,0.18,0.061655172413793,4.9873323093276313e-08,4.1561102577730267e-07,55,36,14,0,0.00044713687509455264
0.3,0.15,0.27,0.2503448275862068,0.0153606089942159,0.1024040599614396,55,36,15,0,0.09761406833076576
0.3,0.12,0.24,0.1708965517241379,0.0037053546354852,0.0308779552957103,55,36,16,0,0.01627261025212267
0.24,0.12,0.21,0.2503448275862068,0.0058525412857427,0.0487711773811899,55,36,17,0,0.033017854056723146
0.12,0.15,0.12,0.1311724137931034,0.0031910098695384,0.0265917489128201,55,36,18,0,0.02701268848203505
0.27,0.12,0.24,0.2900689655172414,0.0060151419720928,0.0501261831007738,55,36,19,0,0.031215563158677503
0.18,0.12,0.27,0.2304827586206896,0.0063728726469745,0.0531072720581216,55,36,20,0,0.03953568453182364
0.15,0.12,0.21,0.2106206896551724,0.002833916547323,0.0236159712276924,55,36,21,0,0.0439018136383814
0.18,0.12,0.21,0.1907586206896552,0.0060148191606197,0.0501234930051644,55,36,22,0,0.05722522347188324
0.3,0.27,0.3,0.0815172413793103,0.0003559048432251,0.0013181660860189,55,36,23,0,0.0008152882643839058
0.27,0.12,0.3,0.2602758620689655,0.0054852028942409,0.0457100241186745,55,36,24,0,0.0658251549918058
0.3,0.24,0.27,0.1907586206896552,0.009957529749549,0.0414897072897878,55,36,25,0,0.039929564779791364
0.24,0.3,0.18,0.0715862068965517,0.0026840851464977,0.0149115841472097,55,36,26,0,0.00823762889354379
0.18,0.24,0.24,0.3,0.0042985241785106,0.0238806898806145,55,36,27,0,0.01901857391383384
0.12,0.18,0.18,0.1510344827586207,0.0043715573354063,0.0364296444617195,55,36,28,0,0.03362056932377143
0.3,0.24,0.24,0.2304827586206896,0.0206328640898689,0.0859702670411206,55,36,29,0,0.08419864074638712
0.3,0.3,0.27,0.1708965517241379,0.0102564527776366,0.037986862139395,55,36,30,0,0.03282615023856267
0.24,0.12,0.21,0.061655172413793,1.0894497259671017e-11,9.078747716392515e-11,55,36,31,0,0.00013940819320860823
0.24,0.18,0.24,0.2801379310344828,0.0061634578834679,0.0342414326859332,55,36,32,0,0.0386709329286959
0.3,0.12,0.21,0.2106206896551724,0.0129756799689208,0.1081306664076735,55,36,33,0,0.09039970042565613
0.21,0.15,0.12,0.1013793103448275,0.0065791592730591,0.0548263272754926,55,36,34,0,0.07147141792346637
0.3,0.12,0.3,0.2106206896551724,0.0035504637090011,0.0295871975750093,55,36,35,0,0.00558185168826132
0.21,0.12,0.27,0.1113103448275862,3.624443833348001e-11,3.0203698611233343e-10,55,36,36,0,0.00011412161097619389
0.3,0.15,0.15,0.0417931034482758,1.585594492378475e-05,0.0001057062994918,55,36,37,0,0.0012576273185465634
0.15,0.3,0.12,0.1013793103448275,0.0066200057780577,0.0551667148171478,55,36,38,0,0.063691609657507
0.15,0.12,0.27,0.1907586206896552,0.001401865382557,0.0116822115213091,55,36,39,0,0.0045832757939191495
0.3,0.15,0.15,0.2702068965517241,0.003025457296824,0.02016971531216,55,36,40,0,3.3006901914873886e-07
0.12,0.3,0.12,0.1510344827586207,0.0022840963460118,0.0190341362167656,55,36,41,0,0.023626700294690287
0.12,0.18,0.24,0.0715862068965517,1.0540537875367267e-09,8.783781562806058e-09,55,36,42,0,0.0003615524646597178
0.12,0.3,0.18,0.1907586206896552,0.0046156415779427,0.0384636798161899,55,36,43,0,0.03773753174385469
0.18,0.27,0.12,0.0417931034482758,0.0012719977267801,0.0105999810565014,55,36,44,0,0.008006564913306808
0.27,0.12,0.18,0.0715862068965517,1.3873688322490866e-09,1.1561406935409057e-08,55,36,45,0,0.0008698907508267015
0.12,0.12,0.18,0.2304827586206896,0.0021446191282157,0.0178718260684646,55,36,46,0,0.00013595191800123212
0.15,0.12,0.15,0.3,0.0013044931621797,0.0108707763514978,55,36,47,0,2.0567784705014737e-07
0.15,0.15,0.12,0.2503448275862068,0.0011290751282439,0.0094089594020327,55,36,48,0,1.8597683301875948e-07
0.18,0.3,0.24,0.0715862068965517,0.0011890256428951,0.006605698016084,55,36,49,0,0.0020201203260538938
0.21,0.12,0.18,0.2900689655172414,0.0023138759617836,0.0192822996815306,55,36,50,0,3.0532649374687816e-07
0.3,0.3,0.27,0.1311724137931034,0.0050713104196515,0.0187826311838948,55,36,51,0,0.006638646440741695
0.12,0.12,0.21,0.1708965517241379,0.0015568952181269,0.0129741268177243,55,36,52,0,0.018719404855824257
0.12,0.18,0.24,0.1113103448275862,0.0004695660709405,0.0039130505911715,55,36,53,0,0.001640433188101655
0.15,0.12,0.24,0.2503448275862068,0.0023946573813935,0.0199554781782799,56,47,0,0,0.03381035573306328
0.27,0.12,0.15,0.2702068965517241,0.0020181451988618,0.0168178766571822,56,47,1,0,3.8735119566925696e-07
0.21,0.12,0.15,0.0219310344827586,5.829210737028891e-11,4.857675614190741e-10,56,47,2,0,0.00012929911803307632
0.21,0.21,0.12,0.2900689655172414,0.0010425872137832,0.0086882267815268,56,47,3,0,2.235849897977935e-07
0.3,0.27,0.24,0.0815172413793103,0.0022916553236735,0.0095485638486399,56,47,4,0,0.00253644825095782
0.12,0.18,0.12,0.2304827586206896,0.0008714267201209,0.0072618893343414,56,47,5,0,1.5459629551936177e-07
0.27,0.12,0.3,0.1708965517241379,-1.2225982631025086e-11,0.0,56,47,6,0,0.00045302369210671774
0.3,0.12,0.24,0.1311724137931034,0.0008595399183999,0.007162832653333,56,47,7,0,0.0013776231687822299
0.24,0.12,0.12,0.1212413793103448,0.0072189744678497,0.0601581205654142,56,47,8,0,0.07123729433965063
0.3,0.21,0.15,0.3,0.0027957073840498,0.0186380492269993,56,47,9,0,2.8214695999047957e-07
0.18,0.15,0.12,0.1212413793103448,0.0028623728037079,0.0238531066975659,56,47,10,0,0.061159309787422074
0.3,0.21,0.27,0.0815172413793103,1.0456639517274955e-10,4.979352151083311e-10,56,47,11,0,0.0006315493642604569
0.21,0.18,0.12,0.1708965517241379,0.002804870394063,0.0233739199505257,56,47,12,0,0.03609805701230731
0.24,0.12,0.3,0.1907586206896552,0.0009980477246078,0.0083170643717318,56,47,13,0,0.0014463414508260578
0.27,0.3,0.12,0.2702068965517241,0.0026537651130702,0.0221147092755858,56,47,14,0,0.013498466072595045
0.12,0.24,0.24,0.0914482758620689,0.0006158039152638,0.0051316992938657,56,47,15,0,0.0020258980113870163
0.3,0.21,0.15,0.0715862068965517,0.0036173117944825,0.0241154119632168,56,47,16,0,0.01767532738714345
0.3,0.12,0.15,0.1708965517241379,0.0081929436020853,0.0682745300173782,56,47,17,0,0.06628756556130587
0.18,0.12,0.3,0.3,0.0047186057958432,0.0393217149653607,56,47,18,0,0.05707459075470564
0.3,0.18,0.18,0.2801379310344828,0.0047284372155589,0.026269095641994,56,47,19,0,0.016353002216230778
0.24,0.3,0.18,0.2801379310344828,0.0039506291025057,0.0219479394583655,56,47,20,0,0.024121002987551453
0.15,0.15,0.12,0.0914482758620689,0.0020601136086645,0.0171676134055376,56,47,21,0,0.03520269313830701
0.27,0.12,0.12,0.2503448275862068,0.0022087012349744,0.0184058436247874,56,47,22,0,3.78441002286647e-07
0.3,0.21,0.24,0.061655172413793,4.507520562004205e-06,2.146438362859145e-05,56,47,23,0,0.0006764604098270186
0.27,0.12,0.21,0.2900689655172414,0.0047169664653301,0.0393080538777513,56,47,24,0,0.005786946419455853
0.3,0.18,0.21,0.2602758620689655,0.0099835995051767,0.0554644416954263,56,47,25,0,0.04685927981489571
0.3,0.21,0.21,0.1212413793103448,0.0047881153237437,0.0228005491606844,56,47,26,0,0.015175864543743393
0.3,0.18,0.18,0.3,0.0029329710614721,0.0162942836748453,56,47,27,0,0.005027243767365396
0.3,0.21,0.27,0.1113103448275862,0.0012869946064913,0.0061285457451968,56,47,28,0,0.0016999768094195164
0.3,0.24,0.3,0.2602758620689655,0.0192525665378847,0.0802190272411864,56,47,29,0,0.07518457955334533
0.3,0.15,0.3,0.0715862068965517,2.1090122047182244e-09,1.4060081364788165e-08,56,47,30,0,6.536899904215944e-05
0.12,0.3,0.12,0.2503448275862068,0.0013166307558006,0.0109719229650051,56,47,31,0,9.395917881241472e-08
0.3,0.15,0.21,0.1708965517241379,0.0101816245249654,0.0678774968331032,56,47,32,0,0.06731015309179256
0.3,0.24,0.21,0.1212413793103448,0.0060326860467093,0.0287270764129016,56,47,33,0,0.025336770682841285
0.15,0.12,0.21,0.1311724137931034,0.0008719679764767,0.0072663998039732,56,47,34,0,0.003089448960974002
0.27,0.27,0.12,0.2702068965517241,0.0033293136549759,0.0277442804581329,56,47,35,0,0.006951405504318661
0.15,0.3,0.12,0.2900689655172414,0.0012865808843579,0.0107215073696492,56,47,36,0,1.1706548659091647e-07
0.21,0.12,0.15,0.2106206896551724,0.0027784569059285,0.0231538075494043,56,47,37,0,0.009874524183075196
0.3,0.21,0.21,0.1907586206896552,0.0173197346449654,0.0824749268807879,56,47,38,0,0.0859259041421687
0.18,0.12,0.12,0.0815172413793103,0.0026687110898152,0.0222392590817939,56,47,39,0,0.020741032691616222
0.24,0.12,0.18,0.1311724137931034,0.0026325537566054,0.0219379479717124,56,47,40,0,0.028366783236011675
