reactions,[SN10H01](mM),[HBr](mM),Temperature,yield,reactions,DMF,SN1OH01,SN1OH01_dil_x_100,HBr,HBr_dil_x_10,HBr_dil_x_10000,vial_id,reaction_plate_id,diluted_plate_id,craic_folder,is_outlier,craic_folder_undil,pc#SN1OH01,pc#SN1Br01s1,pc#carbocat,yield#SN1Br01,yield#SN1Br01s1,run_name,spectrum_dir
138,17.180725031728,9.4640431032,6.0,0.3038575514603119,138,201.1090188,285.095,0,13.7959812,0.0,0.0,30,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0119602319900782,0.0038254139545399,0.0338941709239179,0.0812002452140362,0.2226573062462756,simple-reactions/2023-07-11-run01/,C:\
139,11.4614500207076,0.0,6.0,0.0,139,309.81,190.19,0,0.0,0.0,0.0,31,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0122606171458972,2.079084077495015e-05,0.0192648686911098,-0.0715405088553295,0.0018139799710014,simple-reactions/2023-07-11-run01/,C:\
141,22.900000037709997,33.11842586192,6.0,0.4411560812791031,141,71.72241128,380.0,0,48.27758872,0.0,0.0,33,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0127975257610622,2.062854377072742e-05,0.0057926954333155,0.4402552715090291,0.000900809770074,simple-reactions/2023-07-11-run01/,C:\
142,22.900000037709997,7.0986048279900995,6.0,0.3553243346162035,142,109.65217959999998,380.0,0,10.34782045,0.0,0.0,34,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0147630727615996,0.0037679511058784,0.0443001600703947,0.1907849852854759,0.1645393493307275,simple-reactions/2023-07-11-run01/,C:\
143,17.180725031728,37.849302410920004,6.0,0.4835178761678747,143,159.7310898,285.095,0,55.17391022,0.0,0.0,35,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0088735373521203,1.3737312628980676e-05,0.0133379427335043,0.4827182991648358,0.0007995770030388,simple-reactions/2023-07-11-run01/,C:\
144,11.4614500207076,9.4640431032,6.0,0.2661721135318932,144,296.0140188000001,190.19,0,13.7959812,0.0,0.0,36,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0084107316440511,0.0012972790857744,0.0267147942504481,0.1529858165530284,0.1131862969788648,simple-reactions/2023-07-11-run01/,C:\
146,11.4614500207076,26.02211103156,6.0,0.3288114729304205,146,271.8768935,190.19,0,37.93310646,0.0,0.0,38,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0076927937576342,0.0010303713088944,0.022967349080757,0.238912611354245,0.0898988615761755,simple-reactions/2023-07-11-run01/,C:\
147,11.4614500207076,7.0986048279900995,6.0,0.2400481387832339,147,299.4621796,190.19,0,10.34782045,0.0,0.0,39,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0087101502740861,2.096620565885765e-05,0.0348151424953506,0.2382188584021013,0.0018292803811325,simple-reactions/2023-07-11-run01/,C:\
150,11.4614500207076,68.6,6.0,0.6668922168151198,150,209.81,190.19,0,100.0,0.0,0.0,42,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0038178982082531,2.061302401747836e-05,0.0163470357924796,0.665093751177572,0.0017984656375478,simple-reactions/2023-07-11-run01/,C:\
152,5.7421750106042,0.0,6.0,0.0,152,404.715,95.285,0,0.0,0.0,0.0,44,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.006718758440556,2.060661559437797e-05,0.0043948647486333,-0.1736606850851055,0.0035886429024514,simple-reactions/2023-07-11-run01/,C:\
153,11.4614500207076,47.31105551578,6.0,0.5088273207489687,153,240.84344680000004,190.19,0,68.96655323,0.0,0.0,45,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0056295511140972,2.1046301309313926e-05,0.0129206548031111,0.5069910521028712,0.0018362686460975,simple-reactions/2023-07-11-run01/,C:\
154,22.900000037709997,26.02211103156,6.0,0.4114502433590225,154,82.06689354,380.0,0,37.93310646,0.0,0.0,46,62,58,2023-07-11_19-53-50__plate0000058__simple_reactions_2023-07-11-run01_dil,0,2023-07-11_18-10-18__plate0000062__simple_reactions_2023-07-11-run01,0.0134777894506203,0.0007434618594745,0.018925763399951,0.3789846600325627,0.0324655833264598,simple-reactions/2023-07-11-run01/,C:\
1,5.7421750106042,14.1949196522,16.0,0.2346412622034665,1,384.0226973,95.285,0,20.6923027,0.0,0.0,1,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0043948238178833,2.09238821411482e-05,0.021932831168884,0.230997367319629,0.0036438948838375,simple-reactions/2023-07-11-run02/,C:\
3,5.7421750106042,59.13824689514,16.0,0.7276118393083166,3,318.5076430000001,95.285,0,86.20735699,0.0,0.0,3,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0015641004893831,2.0604463021672915e-05,0.0207874071990702,0.7240235712765568,0.0035882680317598,simple-reactions/2023-07-11-run02/,C:\
4,22.900000037709997,66.23456171887649,16.0,0.7372552015155607,4,23.44816075,380.0,0,96.55183925,0.0,0.0,4,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0060168558958034,2.0626807388863024e-05,0.0219639161799323,0.7363544675700221,0.0009007339455385,simple-reactions/2023-07-11-run02/,C:\
5,17.180725031728,68.6,16.0,0.7507331405020619,5,114.905,285.095,0,100.0,0.0,0.0,5,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0042825853721282,2.062601227422549e-05,0.0167306424340078,0.7495326083802685,0.0012005321217933,simple-reactions/2023-07-11-run02/,C:\
6,22.900000037709997,28.3875493117845,16.0,0.4638326505614946,6,78.61873278,380.0,0,41.38126722,0.0,0.0,6,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0122782323235884,0.0004970743465031,0.0249757967688503,0.4421263472586598,0.0217063033028348,simple-reactions/2023-07-11-run02/,C:\
7,5.7421750106042,23.65667275706,16.0,0.3841125800546225,7,370.2300543,95.285,0,34.48494571,0.0,0.0,7,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0035365333517314,2.060365667749248e-05,0.0143843191340809,0.3805244524475893,0.0035881276070331,simple-reactions/2023-07-11-run02/,C:\
10,11.4614500207076,33.11842586192,16.0,0.4619375302509148,10,261.5324113,190.19,0,48.27758872,0.0,0.0,10,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0061669761044309,2.0847858219869417e-05,0.0150084110280012,0.4601185755650516,0.0018189546858632,simple-reactions/2023-07-11-run02/,C:\
11,17.180725031728,61.50368516964,16.0,0.703875105110416,11,125.24948229999998,285.095,0,89.65551774,0.0,0.0,11,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0050876403932315,2.0602592809925328e-05,0.0215097227013484,0.7026759361128571,0.0011991689975589,simple-reactions/2023-07-11-run02/,C:\
12,11.4614500207076,61.50368516964,16.0,0.7171091465218751,12,220.15448230000004,190.19,0,89.65551774,0.0,0.0,12,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0032423393780009,0.0001765969943295,0.0160400758336373,0.7017012361758749,0.015407910346,simple-reactions/2023-07-11-run02/,C:\
14,17.180725031728,40.21474069228,16.0,0.5773908272016036,14,156.282929,285.095,0,58.62207098,0.0,0.0,14,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0072607319932996,2.069368523526029e-05,0.020117858690244,0.5761863561913124,0.0012044710102912,simple-reactions/2023-07-11-run02/,C:\
15,5.7421750106042,4.7331665518346,16.0,0.094811726815078,15,335.718403,95.285,0,0.0,68.99659696,0.0,15,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0051977494820704,2.067129604434728e-05,0.0290387611376208,0.0912118198100518,0.0035999070050262,simple-reactions/2023-07-11-run02/,C:\
17,5.7421750106042,61.50368516964,16.0,0.7357371490872067,17,315.0594823,95.285,0,89.65551774,0.0,0.0,17,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0015174435384693,0.0037204451200491,0.0075537461467338,0.0878214875394162,0.6479156615477905,simple-reactions/2023-07-11-run02/,C:\
19,5.7421750106042,0.0022900000001200003,16.0,0.0,19,371.3330758,95.285,0,0.0,0.0,33.3819242,19,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0070903623090382,1.6652286646854198e-05,0.01445501578296,-0.2376868666091047,0.0028999963633583,simple-reactions/2023-07-11-run02/,C:\
21,5.7421750106042,9.4640431032,16.0,0.2496013330819117,21,390.9190188,95.285,0,13.7959812,0.0,0.0,21,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0043089204727368,2.0665949183908185e-05,0.0201388276999218,0.2460023572325497,0.003598975849362,simple-reactions/2023-07-11-run02/,C:\
22,22.900000037709997,61.50368516964,16.0,0.7133645260454784,22,30.34448226,380.0,0,89.65551774,0.0,0.0,22,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0065639523650239,2.06683529284382e-05,0.0227927267281963,0.7124619778842409,0.0009025481612373,simple-reactions/2023-07-11-run02/,C:\
23,5.7421750106042,47.31105551578,16.0,0.642856558446834,23,335.7484468,95.285,0,68.96655323,0.0,0.0,23,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0020507801449596,2.1045323183784008e-05,0.0103596563033862,0.6391915146005063,0.0036650438463276,simple-reactions/2023-07-11-run02/,C:\
24,22.900000037709997,21.29123448256,16.0,0.4008210233731018,24,88.96321504,380.0,0,31.03678496,0.0,0.0,24,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0137211985887231,0.0037587535508036,0.0309436438200517,0.236683314017724,0.1641377093553778,simple-reactions/2023-07-11-run02/,C:\
25,22.900000037709997,68.6,16.0,0.7549775717634938,25,20.0,380.0,0,100.0,0.0,0.0,25,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0056110136164168,2.0624759939707504e-05,0.0228353397778792,0.754076927226215,0.0009006445372786,simple-reactions/2023-07-11-run02/,C:\
26,5.7421750106042,33.11842586192,16.0,0.4923356710066624,26,356.4374113,95.285,0,48.27758872,0.0,0.0,26,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0029150974233125,0.0012340470803746,0.0007345763957483,0.277426324240245,0.2149093467664173,simple-reactions/2023-07-11-run02/,C:\
27,11.4614500207076,42.5801789642251,16.0,0.5774147334781555,27,247.7397683,190.19,0,62.07023173,0.0,0.0,27,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0048434399111463,0.0012430225055238,0.0144468805832537,0.4689622686131359,0.1084524648650195,simple-reactions/2023-07-11-run02/,C:\
28,11.4614500207076,56.77280862064,16.0,0.6953885797189894,28,227.0508038,190.19,0,82.75919624,0.0,0.0,28,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0034912885687988,2.247661376833487e-05,0.0222324999852278,0.6934275177476966,0.0019610619712926,simple-reactions/2023-07-11-run02/,C:\
29,22.900000037709997,42.5801789642251,16.0,0.5970347935673929,29,57.92976827,380.0,0,62.07023173,0.0,0.0,29,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0092279032434253,2.4558926396639157e-05,0.0179544987470502,0.5959623513685395,0.0010724421988533,simple-reactions/2023-07-11-run02/,C:\
30,22.900000037709997,54.40737034614,16.0,0.6814770421078756,30,40.68896451,380.0,0,79.31103549,0.0,0.0,30,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0072941757484705,2.090708034179307e-05,0.0241340665868133,0.6805640691687808,0.0009129729390949,simple-reactions/2023-07-11-run02/,C:\
31,11.4614500207076,44.945617241280004,16.0,0.6217878537914344,31,244.29160750000003,190.19,0,65.51839248,0.0,0.0,31,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0043348596109073,2.172679808263188e-05,0.0184472999230434,0.6198922124856824,0.001895641305752,simple-reactions/2023-07-11-run02/,C:\
32,17.180725031728,0.0,16.0,0.0638728536142454,32,214.905,285.095,0,0.0,0.0,0.0,32,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0160833430951815,2.0909589103039312e-05,0.01967664416682,0.0626558159708097,0.0012170376434356,simple-reactions/2023-07-11-run02/,C:\
33,17.180725031728,59.13824689514,16.0,0.7216700309763391,33,128.697643,285.095,0,86.20735699,0.0,0.0,33,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0047819106655023,2.060058263348397e-05,0.021137542936068,0.72047097898074,0.001199051995599,simple-reactions/2023-07-11-run02/,C:\
34,17.180725031728,33.11842586192,16.0,0.4996759104672359,34,166.6274113,285.095,0,48.27758872,0.0,0.0,34,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0085959306078086,0.0032584361532816,0.0189985986926481,0.3100194118200395,0.1896564986471964,simple-reactions/2023-07-11-run02/,C:\
36,11.4614500207076,54.40737034614,16.0,0.6857868123761444,36,230.4989645,190.19,0,79.31103549,0.0,0.0,36,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.003601338745654,0.0045685348904959,0.013097272834684,0.2871867327680165,0.3986000796081278,simple-reactions/2023-07-11-run02/,C:\
37,11.4614500207076,37.849302410920004,16.0,0.5604147950841564,37,254.6360898,190.19,0,55.17391022,0.0,0.0,37,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0050382838554816,2.06827033580072e-05,0.014727917163551,0.5586102499940755,0.0018045450900808,simple-reactions/2023-07-11-run02/,C:\
38,11.4614500207076,18.925796208060003,16.0,0.3411544904650932,38,282.2213758,190.19,0,27.58862421,0.0,0.0,38,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0075513248782979,0.0030561246879337,0.0234332085130469,0.0745106816401503,0.2666438088249428,simple-reactions/2023-07-11-run02/,C:\
39,5.7421750106042,66.23456171887649,16.0,0.7816778706413604,39,308.1631608,95.285,0,96.55183925,0.0,0.0,39,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0012536438752143,2.0603130574610463e-05,0.0159098808308928,0.7780898346548775,0.0035880359864829,simple-reactions/2023-07-11-run02/,C:\
40,22.900000037709997,49.676493792266996,16.0,0.6563231365942953,40,47.58528602,380.0,0,72.41471398,0.0,0.0,40,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0078702001857377,2.103384023986294e-05,0.0261537264035213,0.6554046282884821,0.0009185083058132,simple-reactions/2023-07-11-run02/,C:\
41,17.180725031728,52.0419320674766,16.0,0.6757080439422177,41,139.0421253,285.095,0,75.86287474,0.0,0.0,41,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0055715709260271,2.1310676397433443e-05,0.0198032292675815,0.6744676611084366,0.0012403828337811,simple-reactions/2023-07-11-run02/,C:\
42,5.7421750106042,18.925796208060003,16.0,0.3161193126517442,42,377.1263758,95.285,0,27.58862421,0.0,0.0,42,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0039269625926547,2.0744283433329775e-05,0.0202019102496891,0.3125066948897446,0.0036126177619996,simple-reactions/2023-07-11-run02/,C:\
43,17.180725031728,23.65667275706,16.0,0.3963686666690648,43,180.4200543,285.095,0,34.48494571,0.0,0.0,43,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0103708239572496,0.0009600102922926,0.0250869649662487,0.3404914967222216,0.0558771699468432,simple-reactions/2023-07-11-run02/,C:\
44,17.180725031728,7.0986048279900995,16.0,0.2935194914991775,44,204.5571796,285.095,0,10.34782045,0.0,0.0,44,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0121378473544004,0.0105830696426845,0.0323174722908582,-0.3224655513472197,0.6159850428463973,simple-reactions/2023-07-11-run02/,C:\
46,22.900000037709997,16.560357933560002,16.0,0.38975829238521,46,95.85953654,380.0,0,24.14046346,0.0,0.0,46,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0139745351287883,0.0054867277473169,0.0339786684830742,0.1501631946676069,0.239595097717603,simple-reactions/2023-07-11-run02/,C:\
47,22.900000037709997,56.77280862064,16.0,0.6974546229959583,47,37.24080376,380.0,0,82.75919624,0.0,0.0,47,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0069282891454943,2.066733096097704e-05,0.021301394125571,0.6965521194621209,0.0009025035338374,simple-reactions/2023-07-11-run02/,C:\
48,17.180725031728,21.29123448256,16.0,0.3834896959812317,48,183.868215,285.095,0,31.03678496,0.0,0.0,48,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0105920940123616,0.0040086830618341,0.024969909091214,0.150165255102785,0.2333244408784466,simple-reactions/2023-07-11-run02/,C:\
49,22.900000037709997,52.0419320674766,16.0,0.6739616695251668,49,44.13712526,380.0,0,75.86287474,0.0,0.0,49,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0074662777809152,1.1168165771396947e-05,0.0190972735533357,0.6734739766975734,0.0004876928275934,simple-reactions/2023-07-11-run02/,C:\
50,11.4614500207076,23.65667275706,16.0,0.3938184283542181,50,275.32505430000003,190.19,0,34.48494571,0.0,0.0,50,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0069477197863363,2.1156374413639007e-05,0.0209088202209577,0.3919725559404216,0.0018458724137964,simple-reactions/2023-07-11-run02/,C:\
52,17.180725031728,16.560357933560002,16.0,0.337691028637505,52,190.7645365,285.095,0,24.14046346,0.0,0.0,52,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0113789483227981,0.0016390198658167,0.0266548829907866,0.2422922685256517,0.0953987601118532,simple-reactions/2023-07-11-run02/,C:\
53,17.180725031728,49.676493792266996,16.0,0.6641047906318547,53,142.490286,285.095,0,72.41471398,0.0,0.0,53,63,54,2023-07-11_23-37-04__plate0000054__simple_reactions_2023-07-11-run02_dil,0,2023-07-11_21-51-58__plate0000063__simple_reactions_2023-07-11-run02,0.0057709232312825,2.0949964131924083e-05,0.0184761640866031,0.6628854029695476,0.0012193876623071,simple-reactions/2023-07-11-run02/,C:\
54,22.900000037709997,0.0022900000001200003,16.0,0.0,54,86.61807579999999,380.0,0,0.0,0.0,33.3819242,0,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0233717627687211,0.0054349536362621,0.0284084106659789,-0.2579352119941413,0.2373342195095535,simple-reactions/2023-07-11-run02/,C:\
55,22.900000037709997,4.7331665518346,16.0,0.2396119561157043,55,51.00340304,380.0,0,0.0,68.99659696,0.0,1,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0174128862353658,0.0016673024843883,0.055083223582687,0.1668039874922957,0.0728079686234086,simple-reactions/2023-07-11-run02/,C:\
56,5.7421750106042,63.869123451,16.0,0.7618340469883169,56,311.6113215,95.285,0,93.1036785,0.0,0.0,2,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0013675905836236,2.1196124426974544e-05,0.0146334760589614,0.7581427410998773,0.0036913058884396,simple-reactions/2023-07-11-run02/,C:\
58,17.180725031728,30.75298758742,16.0,0.5050747346412329,58,170.075572,285.095,0,44.82942797,0.0,0.0,4,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0085031748950439,2.139216260017208e-05,0.0267501695170378,0.503829608922643,0.00124512571859,simple-reactions/2023-07-11-run02/,C:\
59,5.7421750106042,49.676493792266996,16.0,0.6840182505385082,59,332.300286,95.285,0,72.41471398,0.0,0.0,5,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0018144225054559,2.0602055847693495e-05,0.0156822599129332,0.6804304017162617,0.0035878488222465,simple-reactions/2023-07-11-run02/,C:\
60,5.7421750106042,37.849302410920004,16.0,0.5977002406922595,60,349.5410898,95.285,0,55.17391022,0.0,0.0,6,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0023100756243455,2.060468549319837e-05,0.0119332681421265,0.5941119339168597,0.0035883067753998,simple-reactions/2023-07-11-run02/,C:\
61,17.180725031728,44.945617241280004,16.0,0.6423073854040455,61,149.3866075,285.095,0,65.51839248,0.0,0.0,7,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0061454184568842,0.0002091558316977,0.0179030116038383,0.6301335201379408,0.0121738652661046,simple-reactions/2023-07-11-run02/,C:\
62,11.4614500207076,14.1949196522,16.0,0.3451443949958545,62,289.1176973000001,190.19,0,20.6923027,0.0,0.0,8,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0075055947870849,0.0075227521898284,0.0174378395090737,-0.3112081761612243,0.6563525711570789,simple-reactions/2023-07-11-run02/,C:\
63,5.7421750106042,2.367728275584,16.0,0.1108308401783148,63,370.2000106,95.285,0,0.0,34.51498944,0.0,9,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0051057649288089,2.064156422574272e-05,0.0346011893231419,0.1072361109700725,0.0035947292082423,simple-reactions/2023-07-11-run02/,C:\
64,22.900000037709997,35.483864138549,16.0,0.5595866139680321,64,68.27425053,380.0,0,51.72574947,0.0,0.0,10,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0100854665577486,0.0006638058516097,0.022985262083976,0.5305994589265347,0.0289871550414973,simple-reactions/2023-07-11-run02/,C:\
65,11.4614500207076,63.869123451,16.0,0.7568031076820219,65,216.7063215,190.19,0,93.1036785,0.0,0.0,11,64,55,2023-07-12_01-15-06__plate0000055__simple_reactions_2023-07-11-run02_dil,0,2023-07-12_00-03-12__plate0000064__simple_reactions_2023-07-11-run02,0.0027873890263266,2.0785708461806573e-05,0.0173418929867167,0.7549895755001863,0.0018135321818356,simple-reactions/2023-07-11-run02/,C:\
