Baseline 100%T,,0.0,,0.1,,0.2,,0.3,,0.5,,0.8,,1.0,,1.2,,1.5,,1.8,,2.0,,2.5,,3.0,,3.5,,4.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
735,0.003994868137,735,-4.146734136E-5,735,0.08854939044,735,0.1655678004,735,0.240986824,735,0.3902852535,735,0.6294184327,735,0.7726503611,735,0.9370081425,735,1.16157198,735,1.401473522,735,1.315002441,735,1.703534126,735,2.059808016,735,2.44898963,735,2.710487127,
734,0.003896126058,734,-4.038023326E-5,734,0.08836022764,734,0.1652077436,734,0.2403899282,734,0.390162915,734,0.6287928224,734,0.7725185752,734,0.9364683032,734,1.161482692,734,1.400772333,734,1.317472816,734,1.705919623,734,2.06368804,734,2.451934099,734,2.715652943,
733,0.003844674211,733,-8.588115452E-5,733,0.08821418136,733,0.1648036242,733,0.2397389412,733,0.3900981545,733,0.6281777024,733,0.7724824548,733,0.9361243844,733,1.161294818,733,1.400039196,733,1.320111156,733,1.708470225,733,2.067276239,733,2.456644535,733,2.721614361,
732,0.003747167299,732,-2.609227158E-5,732,0.08817470074,732,0.1645899117,732,0.2392688543,732,0.3901511133,732,0.6276983619,732,0.7724320292,732,0.9358389974,732,1.161405921,732,1.399555922,732,1.322600126,732,1.711052418,732,2.071670532,732,2.460307837,732,2.726784945,
731,0.003670618869,731,2.254726314E-5,731,0.08809009939,731,0.1642536521,731,0.2388180643,731,0.3901897073,731,0.6272212863,731,0.7724104524,731,0.935642004,731,1.16132915,731,1.398980141,731,1.325150967,731,1.713658333,731,2.075839281,731,2.464171648,731,2.731451511,
730,0.003610005602,730,-4.364155029E-5,730,0.08793954551,730,0.1638643742,730,0.2383519262,730,0.390191108,730,0.6268214583,730,0.7725639939,730,0.9353097677,730,1.161423326,730,1.398831725,730,1.32778275,730,1.716441154,730,2.080054283,730,2.468400955,730,2.737179518,
729,0.003543320112,729,-4.400391845E-5,729,0.08775128424,729,0.1635990739,729,0.2378499806,729,0.3901390731,729,0.6263005733,729,0.7725743651,729,0.9351578355,729,1.161592484,729,1.398308873,729,1.330530524,729,1.7185992,729,2.084407806,729,2.472422123,729,2.74216795,
728,0.00343364384,728,-1.522068305E-5,728,0.08768165112,728,0.1633854657,728,0.2374850512,728,0.3903028071,728,0.6260257363,728,0.7726976275,728,0.934935689,728,1.161809683,728,1.398262024,728,1.333425879,728,1.722243071,728,2.089295387,728,2.478073359,728,2.748880863,
727,0.003364611417,727,-5.415007035E-5,727,0.08754318208,727,0.1631231606,727,0.2370820045,727,0.3904920816,727,0.6256799102,727,0.7730220556,727,0.9349435568,727,1.162195802,727,1.398076892,727,1.336396098,727,1.724704027,727,2.093898296,727,2.4828825,727,2.755419254,
726,0.003299658885,726,-4.44180514E-5,726,0.08744942397,726,0.1628783494,726,0.2366433889,726,0.3905451894,726,0.6254919171,726,0.7732754946,726,0.9349635839,726,1.162539959,726,1.398151159,726,1.339321017,726,1.728155017,726,2.09822607,726,2.487290382,726,2.762257814,
725,0.003273628419,725,-7.713333616E-5,725,0.08734220266,725,0.1626571566,725,0.2363970578,725,0.3906758428,725,0.6253377795,725,0.7735285163,725,0.9349569082,725,1.16305697,725,1.398302555,725,1.342557192,725,1.731142759,725,2.103217363,725,2.491887808,725,2.767654419,
724,0.003140370827,724,-3.023375939E-5,724,0.08728273213,724,0.1624674201,724,0.2360124439,724,0.3908697069,724,0.6252345443,724,0.7739220858,724,0.9352684617,724,1.163563251,724,1.398578048,724,1.345675349,724,1.734685779,724,2.108018875,724,2.497175455,724,2.774049044,
723,0.003096647095,723,-6.70394802E-5,723,0.08718761057,723,0.162274316,723,0.2357595563,723,0.3911242485,723,0.625131011,723,0.7743813396,723,0.935533464,723,1.164327621,723,1.398917079,723,1.348825693,723,1.738266706,723,2.113466024,723,2.502531767,723,2.781038523,
722,0.003040832235,722,-3.582470163E-5,722,0.08704790473,722,0.1620564759,722,0.2354357243,722,0.3912749588,722,0.6250432134,722,0.7748857737,722,0.9359177351,722,1.165025473,722,1.39948833,722,1.352218151,722,1.741655588,722,2.118917227,722,2.508202314,722,2.788932085,
721,0.002935869619,721,-2.417682117E-5,721,0.08709216118,721,0.1619413793,721,0.2353426665,721,0.3916965723,721,0.6252458692,721,0.775497973,721,0.9363942742,721,1.165918827,721,1.399918795,721,1.355399013,721,1.745553374,721,2.124056816,721,2.513487816,721,2.795757532,
720,0.002858473687,720,3.841647776E-5,720,0.08707927912,720,0.161850363,720,0.2352499217,720,0.3920046389,720,0.6253839731,720,0.7762614489,720,0.936864078,720,1.167020202,720,1.401017904,720,1.359155655,720,1.749427676,720,2.129764318,720,2.519784451,720,2.802461863,
719,0.002806467237,719,-4.49357176E-5,719,0.08703082055,719,0.1617854983,719,0.2350009978,719,0.3923529685,719,0.6256600022,719,0.7769114375,719,0.9375085235,719,1.168004155,719,1.4018327,719,1.362780571,719,1.753219008,719,2.135425806,719,2.526734352,719,2.810322285,
718,0.002717971569,718,-9.629473425E-6,718,0.08693015575,718,0.1616312712,718,0.2349073142,718,0.3927455544,718,0.6258502603,718,0.7777007818,718,0.9382015467,718,1.169245481,718,1.402819395,718,1.366496801,718,1.757586956,718,2.141000271,718,2.532426119,718,2.81708622,
717,0.002634390024,717,-1.138967673E-5,717,0.08697342128,717,0.161558792,717,0.2349023223,717,0.3931306601,717,0.6262408495,717,0.7786171436,717,0.9391317368,717,1.170535207,717,1.404453278,717,1.37037015,717,1.761504531,717,2.147836924,717,2.539708853,717,2.826266527,
716,0.002626603236,716,-6.191481953E-5,716,0.08680672199,716,0.1615120769,716,0.2348289788,716,0.393569231,716,0.6267080903,716,0.7797034383,716,0.9399860501,716,1.172052979,716,1.405769229,716,1.374402165,716,1.766122103,716,2.153907061,716,2.546192646,716,2.834620953,
715,0.002518225694,715,-3.421990186E-5,715,0.08687004447,715,0.1615098566,715,0.2348285317,715,0.3941907287,715,0.6272576451,715,0.7807500362,715,0.9410982728,715,1.173585176,715,1.40744257,715,1.378552556,715,1.771049857,715,2.160490513,715,2.553205013,715,2.842884302,
714,0.002468811348,714,-2.981961188E-5,714,0.08690935373,714,0.1615497023,714,0.2349620014,714,0.3947125971,714,0.6279038191,714,0.7818778157,714,0.9423874021,714,1.175438046,714,1.409189701,714,1.382722974,714,1.775793195,714,2.167313099,714,2.559540987,714,2.852450132,
713,0.002364819637,713,-2.717941607E-5,713,0.08695010841,713,0.1616230756,713,0.2350610793,713,0.3954650164,713,0.6287227869,713,0.7832533717,713,0.9438314438,713,1.177384973,713,1.411229253,713,1.387272358,713,1.780688524,713,2.174610615,713,2.567868948,713,2.862158537,
712,0.002307094866,712,-5.922305718E-5,712,0.0869659856,712,0.1616622955,712,0.2352190465,712,0.3960936666,712,0.6293982267,712,0.7845759392,712,0.9451746345,712,1.1795187,712,1.413584232,712,1.391952753,712,1.786062717,712,2.181950569,712,2.576069593,712,2.870659351,
